Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,cost
38540,0.34,Ideal,D,VS2,62.3,55.0,1033,4.48,4.45,2.78,6.209425050950095
38541,0.34,Ideal,D,VS2,62.0,55.0,1033,4.49,4.45,2.77,0.508841515355839
38542,0.34,Premium,D,VS2,62.1,58.0,1033,4.5,4.45,2.78,8.642655305476346
38543,0.34,Ideal,D,VS2,61.3,57.0,1033,4.5,4.47,2.75,7.282184006612673
38544,0.34,Ideal,D,VS2,62.0,54.0,1033,4.52,4.48,2.79,9.18899271772783
38545,0.34,Ideal,D,VS2,62.5,57.0,1033,4.47,4.4,2.77,5.976751970544065
38546,0.34,Ideal,D,VS2,62.9,55.0,1033,4.47,4.43,2.8,7.970991652964159
38547,0.34,Ideal,D,VS2,62.9,56.0,1033,4.5,4.44,2.81,8.936816048714508
38548,0.34,Ideal,D,VS2,62.0,55.0,1033,4.48,4.45,2.77,4.698308816614749
38549,0.34,Ideal,E,VS1,61.4,57.0,1033,4.5,4.46,2.75,2.1506480886330523
38550,0.6,Fair,E,SI2,66.5,56.0,1033,5.31,5.21,3.5,7.448975633169122
38551,0.41,Premium,H,VS1,62.8,59.0,1033,4.73,4.64,2.94,2.9486321778381863
38552,0.5,Very Good,J,VS1,61.4,57.8,1034,5.09,5.14,3.15,5.260017210918636
38553,0.55,Good,J,VS2,64.1,54.0,1034,5.18,5.21,3.33,2.903986735598645
38554,0.39,Ideal,E,VVS2,61.9,55.0,1034,4.7,4.74,2.92,8.13207170211458
38555,0.39,Ideal,E,VVS2,61.9,55.0,1034,4.7,4.73,2.92,2.9316053030833986
38556,0.31,Ideal,D,VVS2,61.2,55.0,1034,4.37,4.42,2.69,5.568264428187898
38557,0.31,Ideal,D,VVS2,62.0,56.0,1034,4.35,4.37,2.7,5.24715969398396
38558,0.31,Ideal,D,VVS2,61.1,56.0,1034,4.38,4.39,2.68,5.460056778761171
38559,0.5,Very Good,I,SI1,62.5,57.0,1035,5.06,5.09,3.17,7.807380571550278
38560,0.45,Premium,I,VS1,62.3,58.0,1035,4.86,4.84,3.02,6.111384965003685
38561,0.5,Fair,G,SI2,65.6,56.0,1035,4.99,4.92,3.25,1.0203997329078474
38562,0.35,Ideal,D,VS1,61.2,56.0,1035,4.54,4.58,2.79,4.286478697318611
38563,0.52,Ideal,H,SI2,61.5,56.0,1035,5.17,5.21,3.19,6.110249496754685
38564,0.5,Ideal,H,SI1,61.7,58.0,1035,5.07,5.11,3.14,3.239309250410427
38565,0.5,Ideal,H,SI1,61.8,56.0,1035,5.1,5.12,3.16,1.1791936892769739
38566,0.35,Ideal,F,IF,60.9,56.0,1035,4.54,4.56,2.77,2.492717474710834
38567,0.4,Ideal,H,VS1,61.8,56.0,1035,4.78,4.74,2.94,9.557505688657146
38568,0.46,Premium,E,SI1,61.8,57.0,1035,4.98,4.93,3.06,8.367392304151695
38569,0.42,Ideal,H,VVS1,61.8,55.0,1035,4.85,4.8,2.98,5.027812931141568
38570,0.4,Ideal,I,VVS2,62.4,55.0,1035,4.73,4.7,2.94,7.703292290836882
38571,0.4,Ideal,I,VVS2,62.0,56.0,1035,4.77,4.74,2.95,6.655014812824698
38572,0.4,Premium,H,VS1,62.6,58.0,1035,4.73,4.66,2.94,7.562898225575909
38573,0.4,Premium,H,VS1,62.6,58.0,1035,4.71,4.68,2.94,0.061863020721577566
38574,0.4,Premium,H,VS1,62.6,58.0,1035,4.71,4.68,2.94,1.5832997201691335
38575,0.4,Premium,H,VS1,62.4,60.0,1035,4.74,4.69,2.94,3.0337339766456726
38576,0.4,Premium,H,VS1,62.7,56.0,1035,4.73,4.71,2.96,8.328020604344424
38577,0.4,Premium,G,VS2,62.8,61.0,1035,4.67,4.63,2.92,1.7605856804857745
38578,0.4,Very Good,G,VS2,63.5,56.0,1035,4.7,4.68,2.98,2.18754320229369
38579,0.4,Ideal,G,VS2,62.9,56.0,1035,4.72,4.69,2.96,7.968247188359639
38580,0.4,Ideal,G,VS2,62.3,57.0,1035,4.71,4.7,2.93,2.3545244536100505
38581,0.4,Ideal,G,VS2,61.2,57.0,1035,4.78,4.73,2.91,0.24987140751391523
38582,0.36,Premium,E,VVS1,62.4,56.0,1035,4.57,4.53,2.84,6.774778590776266
38583,0.4,Premium,G,VS1,60.0,57.0,1035,4.83,4.74,2.87,5.620906454225686
38584,0.46,Fair,G,VS1,58.0,66.0,1035,5.08,5.03,2.93,6.3715049847040515
38585,0.5,Premium,J,VS1,62.4,61.0,1035,4.98,4.96,3.1,0.6809244366681688
38586,0.41,Ideal,F,VVS2,62.1,55.0,1036,4.77,4.79,2.97,7.554840590630541
38587,0.39,Ideal,F,VVS2,61.9,54.8,1036,4.68,4.69,2.9,5.67568371602663
38588,0.43,Ideal,D,SI1,61.6,56.0,1036,4.86,4.82,2.98,4.558817942038781
38589,0.51,Premium,F,SI2,62.8,60.0,1036,5.1,5.03,3.18,5.2850171882472985
38590,0.51,Premium,F,SI2,58.3,61.0,1036,5.18,5.14,3.01,7.051934235149159
38591,0.57,Very Good,J,SI1,60.6,61.0,1037,5.36,5.4,3.26,4.564420135287513
38592,0.43,Ideal,G,VVS1,61.4,57.0,1037,4.85,4.89,2.99,6.452039872946757
38593,0.55,Ideal,H,SI2,62.6,56.0,1037,5.24,5.27,3.29,5.918878453990955
38594,0.43,Good,H,VVS1,61.2,61.0,1037,4.84,4.9,2.98,2.7843308222431107
38595,0.45,Fair,F,VS2,64.2,58.0,1037,4.9,4.75,3.1,4.862678352742316
38596,0.52,Premium,E,I1,60.8,60.0,1037,5.2,5.17,3.15,0.6694987120608897
38597,0.53,Ideal,J,VS2,62.6,53.0,1038,5.21,5.24,3.27,1.5378385695511032
38598,0.38,Ideal,E,VS2,61.7,54.0,1038,4.66,4.68,2.88,6.890917382854548
38599,0.5,Ideal,G,SI2,60.0,57.0,1038,5.17,5.2,3.11,9.579695229045221
38600,0.53,Ideal,I,SI1,61.5,54.0,1038,5.22,5.26,3.22,8.33815587429097
38601,0.37,Premium,D,VVS2,60.7,59.0,1038,4.66,4.63,2.82,9.565152230907652
38602,0.4,Ideal,E,VS2,62.6,57.0,1038,4.7,4.68,2.93,0.343177365541395
38603,0.4,Premium,E,VS2,62.0,58.0,1038,4.73,4.69,2.92,8.270199251427112
38604,0.31,Very Good,E,VVS1,60.0,56.0,1039,4.45,4.49,2.68,1.3977987442616147
38605,0.46,Ideal,H,SI1,61.2,56.0,1039,4.99,5.04,3.07,5.162450207010937
38606,0.39,Ideal,H,IF,61.9,55.6,1039,4.68,4.7,2.91,0.7413694144361849
38607,0.4,Ideal,F,VVS2,62.9,55.0,1039,4.75,4.72,2.98,9.364689588446465
38608,0.4,Ideal,F,VVS2,61.1,57.0,1039,4.8,4.73,2.91,6.348569635394689
38609,0.39,Very Good,D,VS2,59.5,57.0,1040,4.79,4.82,2.86,7.800134334294036
38610,0.46,Ideal,I,VVS2,62.7,56.0,1040,4.9,4.93,3.08,7.5407353505610555
38611,0.31,Premium,J,VS2,62.5,60.0,488,4.36,4.31,2.71,5.662798833352809
38612,0.31,Premium,J,VS2,62.3,60.0,488,4.34,4.29,2.69,0.10198982109127841
38613,0.31,Premium,J,VS2,62.4,60.0,488,4.33,4.29,2.69,0.8477596306754942
38614,0.28,Very Good,E,VS1,61.8,55.0,489,4.21,4.24,2.61,4.309068115376763
38615,0.3,Very Good,F,SI1,57.9,61.0,489,4.39,4.49,2.57,3.1191984782525592
38616,0.3,Very Good,F,SI1,58.4,59.0,489,4.42,4.45,2.59,2.702011896744556
38617,0.3,Ideal,J,IF,61.5,56.0,489,4.32,4.33,2.66,6.885709603643453
38618,0.3,Ideal,J,IF,61.5,57.0,489,4.29,4.36,2.66,6.576178893286229
38619,0.31,Ideal,H,VS2,62.2,55.0,489,4.35,4.39,2.72,8.23223912787142
38620,0.31,Very Good,I,VS1,63.0,58.0,489,4.29,4.32,2.71,4.951200865242521
38621,0.31,Good,H,VS2,63.1,57.0,489,4.27,4.32,2.71,2.4442732127354274
38622,0.31,Ideal,H,VS2,62.2,55.0,489,4.36,4.39,2.72,5.22935249394874
38623,0.31,Good,I,VS1,63.5,57.0,489,4.26,4.28,2.71,1.4017921164901581
38624,0.31,Premium,I,VS1,62.6,59.0,489,4.29,4.33,2.7,9.810201592057224
38625,0.31,Ideal,H,VS2,62.6,57.0,489,4.34,4.38,2.73,5.339208624271111
38626,0.31,Ideal,H,VS2,62.2,53.0,489,4.38,4.43,2.74,4.689944699379081
38627,0.31,Good,H,VS2,63.1,57.0,489,4.28,4.31,2.71,9.369460796933762
38628,0.31,Good,H,VS2,63.2,57.0,489,4.32,4.35,2.74,7.826065900305993
38629,0.31,Ideal,H,VS2,61.5,57.0,489,4.33,4.38,2.68,2.7823891541917467
38630,0.31,Very Good,H,VS2,62.5,54.0,489,4.35,4.39,2.73,3.931690574676284
38631,0.31,Premium,I,VS1,62.3,59.0,489,4.29,4.35,2.69,3.820808435016133
38632,0.31,Ideal,H,VS2,62.1,55.0,489,4.32,4.35,2.69,5.5796183184127015
38633,0.31,Very Good,H,VS2,60.0,60.0,489,4.4,4.43,2.65,5.189544204255569
38634,0.31,Very Good,H,VS2,63.0,57.0,489,4.32,4.34,2.73,8.99496217819111
38635,0.31,Very Good,H,VS2,59.7,61.0,489,4.39,4.42,2.63,9.118730759072553
38636,0.31,Premium,I,VS1,60.8,59.0,489,4.37,4.41,2.67,6.309804470649793
38637,0.31,Very Good,H,VS2,63.0,57.0,489,4.32,4.34,2.73,9.430784465982859
38638,0.31,Very Good,H,VS2,60.5,63.0,489,4.33,4.37,2.63,6.271672513277741
38639,0.31,Ideal,H,VS2,61.9,55.0,489,4.35,4.38,2.7,0.11785409891192922
38640,0.31,Very Good,H,VS2,62.5,60.0,489,4.31,4.36,2.71,7.4415701620676336
38641,0.42,Premium,E,VS1,62.3,57.0,1040,4.83,4.8,3.0,7.095080569486241
38642,0.34,Fair,F,VVS1,55.2,59.0,1040,4.72,4.77,2.62,1.4188603418457546
38643,0.33,Ideal,F,VVS2,62.2,56.0,1040,4.45,4.43,2.76,8.102692296972522
38644,0.33,Ideal,F,VVS2,61.9,56.0,1040,4.46,4.42,2.75,5.844835984819739
38645,0.33,Ideal,F,VVS2,61.3,56.0,1040,4.46,4.44,2.73,8.034594068673663
38646,0.33,Ideal,F,VVS2,61.4,56.0,1040,4.49,4.44,2.74,9.864704960902055
38647,0.44,Premium,H,VS2,61.3,58.0,1040,4.91,4.88,3.0,0.07456566657485064
38648,0.44,Premium,I,VS1,62.8,56.0,1040,4.88,4.83,3.05,0.3048310208487348
38649,0.44,Ideal,F,SI1,61.0,57.0,1040,4.91,4.89,2.99,0.10119553975453832
38650,0.44,Ideal,E,SI1,61.1,56.0,1040,4.92,4.9,3.0,7.920524438326925
38651,0.44,Premium,E,SI1,62.9,58.0,1040,4.88,4.85,3.06,4.593734755245107
38652,0.42,Premium,D,SI1,59.8,59.0,1040,4.91,4.86,2.92,4.551884268807393
38653,0.42,Ideal,D,SI1,61.5,56.0,1040,4.85,4.81,2.97,4.2714444431613625
38654,0.42,Ideal,D,SI1,61.9,56.0,1040,4.84,4.82,2.99,0.178831781312343
38655,0.42,Premium,D,SI1,60.8,59.0,1040,4.85,4.82,2.94,6.512717728428427
38656,0.42,Ideal,D,SI1,62.0,55.0,1040,4.84,4.83,3.0,6.803759772947069
38657,0.42,Ideal,D,SI1,61.9,57.0,1040,4.82,4.77,2.97,5.435186995083607
38658,0.42,Ideal,D,SI1,62.4,57.0,1040,4.84,4.77,3.0,6.393689029111192
38659,0.42,Premium,D,SI1,61.1,60.0,1040,4.83,4.79,2.94,7.207108131201913
38660,0.42,Ideal,D,SI1,61.7,56.0,1040,4.83,4.79,2.97,9.166343990551573
38661,0.42,Premium,D,SI1,61.9,59.0,1040,4.81,4.76,2.96,9.623767119176028
38662,0.42,Premium,D,SI1,62.1,59.0,1040,4.79,4.77,2.97,5.615543700680857
38663,0.42,Ideal,D,SI1,62.3,57.0,1040,4.8,4.77,2.98,1.891171228628158
38664,0.42,Ideal,D,SI1,61.8,57.0,1040,4.81,4.77,2.96,4.247012698393718
38665,0.42,Premium,D,SI1,62.8,58.0,1040,4.79,4.76,3.0,2.7701493032581537
38666,0.33,Ideal,G,VVS1,62.3,55.0,1040,4.44,4.42,2.76,3.874366677543879
38667,0.38,Ideal,G,VS1,62.1,56.0,1040,4.68,4.63,2.89,7.120182064276989
38668,0.33,Premium,G,VVS1,61.5,59.0,1040,4.46,4.42,2.73,3.9855384594789447
38669,0.33,Premium,F,VVS2,62.5,59.0,1040,4.47,4.4,2.77,3.2055308541700924
38670,0.7,Premium,F,I1,63.0,61.0,1040,5.69,5.55,3.54,3.4722956425735707
38671,0.7,Good,F,I1,63.9,60.0,1040,5.65,5.52,3.58,4.307060287523684
38672,0.44,Premium,E,SI1,62.3,59.0,1040,4.88,4.84,3.03,7.240090126086196
38673,0.44,Ideal,E,SI1,62.6,56.0,1040,4.9,4.84,3.05,6.896196746920678
38674,0.44,Premium,E,SI1,62.2,60.0,1040,4.86,4.79,3.0,9.958313141296117
38675,0.55,Very Good,I,SI2,63.1,58.0,1041,5.15,5.19,3.26,4.204700394442584
38676,0.52,Very Good,I,SI1,60.3,61.0,1041,5.14,5.2,3.12,9.343469314753433
38677,0.3,Ideal,D,VVS2,61.4,55.0,1041,4.34,4.36,2.67,3.9513736183169845
38678,0.3,Ideal,D,VVS2,61.6,56.0,1041,4.32,4.35,2.67,7.236400573910416
38679,0.3,Ideal,D,VVS2,61.7,57.0,1041,4.3,4.32,2.66,7.899628711175222
38680,0.3,Ideal,D,VVS2,61.5,55.0,1041,4.34,4.38,2.68,5.908796099668835
38681,0.3,Ideal,F,VVS1,61.5,56.0,1041,4.32,4.36,2.67,4.872124373824786
38682,0.3,Ideal,F,VVS1,61.4,56.0,1041,4.33,4.37,2.67,7.986753911461514
38683,0.3,Ideal,F,VVS1,61.9,55.0,1041,4.32,4.34,2.68,3.702021116962959
38684,0.3,Ideal,F,VVS1,61.6,57.0,1041,4.33,4.34,2.67,9.38110676727678
38685,0.3,Ideal,F,VVS1,61.7,57.0,1041,4.28,4.31,2.65,8.034970547899611
38686,0.3,Ideal,F,VVS1,61.1,55.0,1041,4.36,4.38,2.67,3.01051747866948
38687,0.39,Good,G,VVS1,61.6,61.0,1041,4.71,4.74,2.91,9.519331089025505
38688,0.37,Ideal,E,VS2,61.6,57.0,1041,4.65,4.61,2.85,2.2425000750162836
38689,0.37,Ideal,E,VS2,61.2,57.0,1041,4.64,4.58,2.82,3.376795307340643
38690,0.37,Ideal,E,VS2,62.0,57.0,1041,4.63,4.6,2.86,0.6637836303264588
38691,0.37,Ideal,F,VS1,61.7,56.0,1041,4.63,4.61,2.85,0.44968842673026144
38692,0.37,Ideal,F,VS1,61.1,57.0,1041,4.65,4.61,2.83,6.729521572770102
38693,0.37,Ideal,E,VS2,62.5,56.0,1041,4.61,4.58,2.87,7.226624146943388
38694,0.37,Premium,E,VS2,61.1,57.0,1041,4.66,4.63,2.84,8.664813296528408
38695,0.37,Premium,E,VS2,59.5,59.0,1041,4.71,4.64,2.78,0.8268326200399867
38696,0.37,Premium,E,VS2,58.9,61.0,1041,4.68,4.66,2.75,0.749290305469773
38697,0.37,Ideal,E,VS2,61.9,53.0,1041,4.65,4.62,2.87,5.799710500077274
38698,0.37,Premium,E,VS2,60.3,58.0,1041,4.66,4.63,2.8,8.921109657274265
38699,0.37,Premium,E,VS2,61.0,59.0,1041,4.63,4.59,2.81,7.006595493755672
38700,0.37,Premium,E,VS2,61.5,58.0,1041,4.66,4.61,2.85,3.8662529568112234
38701,0.37,Ideal,E,VS2,62.3,56.0,1041,4.59,4.56,2.85,2.771631826703582
38702,0.37,Premium,E,VS2,62.3,59.0,1041,4.59,4.56,2.85,1.0471169742771658
38703,0.37,Ideal,E,VS2,61.5,56.0,1041,4.62,4.59,2.83,3.921642187030691
38704,0.37,Ideal,E,VS2,62.6,56.0,1041,4.61,4.56,2.87,7.880436564206566
38705,0.37,Premium,E,VS2,61.8,59.0,1041,4.6,4.56,2.83,3.0111581715493463
38706,0.37,Premium,E,VS2,63.0,58.0,1041,4.58,4.53,2.87,3.191703952876641
38707,0.37,Ideal,E,VS2,62.7,56.0,1041,4.6,4.55,2.87,0.27951981146502103
38708,0.35,Ideal,G,IF,61.8,56.0,1041,4.57,4.52,2.81,0.5711111583467232
38709,0.37,Premium,E,VS2,59.1,60.0,1041,4.68,4.66,2.76,7.432576708018185
38710,0.42,Very Good,H,VVS1,63.9,56.0,1042,4.73,4.75,3.03,6.248937053470987
38711,0.46,Very Good,E,SI1,61.4,62.0,1042,4.92,4.95,3.03,5.568529194856105
38712,0.54,Premium,J,VS2,62.6,58.0,1042,5.16,5.22,3.25,0.5510983276388404
38713,0.36,Ideal,D,VVS2,61.6,57.0,1042,4.56,4.59,2.82,8.748009120153045
38714,0.33,Ideal,F,IF,61.5,55.0,1042,4.44,4.47,2.74,9.612259876522408
38715,0.52,Ideal,G,SI2,59.7,56.0,1042,5.28,5.31,3.16,5.220371602629921
38716,0.53,Ideal,J,SI1,61.4,56.0,1042,5.2,5.23,3.2,4.6399738502435985
38717,0.42,Good,E,VVS2,61.9,61.0,1042,4.72,4.78,2.94,9.731717803489179
38718,0.41,Ideal,G,VS2,61.4,59.0,1042,4.78,4.76,2.93,5.107284872933708
38719,0.4,Very Good,E,VVS2,62.3,57.0,1043,4.68,4.72,2.93,2.975660389222945
38720,0.5,Good,F,SI1,63.1,61.0,1043,5.06,4.98,3.17,4.028741509294634
38721,0.41,Ideal,H,VVS1,62.2,57.0,1043,4.74,4.78,2.96,7.646153743161732
38722,0.41,Ideal,H,VVS1,62.7,54.0,1043,4.78,4.79,3.0,6.1999612255266845
38723,0.41,Premium,H,VVS1,60.4,58.0,1043,4.79,4.85,2.91,2.712660001883447
38724,0.41,Very Good,H,VVS1,61.4,60.0,1043,4.73,4.78,2.92,6.635852152950383
38725,0.41,Ideal,H,VVS1,61.4,56.0,1043,4.77,4.8,2.94,7.906462113759342
38726,0.4,Ideal,G,VVS1,61.2,56.0,1043,4.77,4.8,2.93,7.487146772950796
38727,0.4,Ideal,G,VVS1,62.3,54.0,1043,4.75,4.76,2.96,2.7698385954616835
38728,0.4,Ideal,G,VVS1,62.0,56.0,1043,4.73,4.76,2.94,2.807575198040287
38729,0.4,Ideal,G,VVS1,62.1,53.0,1043,4.75,4.79,2.96,9.388706547787224
38730,0.4,Ideal,G,VVS1,62.3,54.0,1043,4.75,4.76,2.96,0.39196044591312873
38731,0.4,Ideal,G,VVS1,62.4,54.0,1043,4.74,4.78,2.97,4.765659657167117
38732,0.4,Ideal,G,VVS1,62.4,54.0,1043,4.73,4.75,2.96,2.504775340939883
38733,0.4,Ideal,G,VVS1,62.0,55.0,1043,4.74,4.78,2.95,0.23062733968234217
38734,0.4,Ideal,G,VVS1,62.4,54.0,1043,4.73,4.76,2.96,6.953122946217568
38735,0.36,Ideal,E,VVS1,61.4,57.0,1043,4.64,4.61,2.54,5.6887231482402925
38736,0.4,Ideal,D,VS1,62.2,57.0,1043,4.71,4.74,2.94,4.72822924137012
38737,0.45,Ideal,I,IF,62.0,54.0,1043,4.94,4.97,3.07,8.054750279709129
38738,0.32,Ideal,E,VVS1,62.5,56.0,1044,4.42,4.38,2.75,3.717727835840291
38739,0.32,Premium,E,VVS1,60.8,59.0,1044,4.45,4.43,2.7,4.523566926142051
38740,0.53,Very Good,J,SI1,61.5,56.0,1044,5.18,5.21,3.19,0.1544491356868083
38741,0.4,Very Good,H,IF,64.0,56.0,1044,4.66,4.69,2.99,6.696229944144154
38742,0.35,Very Good,G,IF,62.2,58.0,1044,4.45,4.52,2.79,8.169680924360538
38743,0.35,Premium,E,VVS1,60.7,59.0,1044,4.55,4.58,2.77,2.6775257328710533
38744,0.35,Ideal,E,VVS1,62.2,56.0,1044,4.51,4.53,2.81,9.143737879012544
38745,0.35,Very Good,G,IF,59.1,59.0,1044,4.59,4.62,2.72,4.325611225863458
38746,0.35,Ideal,G,IF,61.8,55.0,1044,4.54,4.56,2.81,7.302522027411902
38747,0.35,Ideal,G,IF,61.4,55.0,1044,4.56,4.59,2.81,5.409279608804393
38748,0.35,Ideal,G,IF,62.3,55.0,1044,4.5,4.52,2.81,2.6990176905451966
38749,0.35,Premium,E,VVS1,61.0,58.0,1044,4.52,4.56,2.77,6.277441776580651
38750,0.35,Ideal,G,IF,61.1,56.0,1044,4.54,4.59,2.79,2.2029675690714736
38751,0.35,Ideal,E,VVS1,60.7,57.0,1044,4.53,4.57,2.76,2.571191497528261
38752,0.35,Premium,G,IF,60.6,60.0,1044,4.54,4.57,2.76,2.0052508183805906
38753,0.35,Ideal,E,VVS1,62.0,56.0,1044,4.51,4.58,2.82,4.792182466280636
38754,0.41,Ideal,F,VVS2,61.8,55.0,1044,4.77,4.81,2.96,6.524603347849538
38755,0.32,Ideal,D,VS1,61.4,57.0,1044,4.43,4.4,2.71,2.8819895491204517
38756,0.43,Ideal,H,SI1,61.5,57.0,1045,4.88,4.84,2.99,5.942081252196515
38757,0.53,Very Good,H,SI2,61.4,57.0,1046,5.21,5.25,3.21,5.031742413524355
38758,0.51,Very Good,I,SI1,63.5,60.0,1046,5.03,5.05,3.2,4.3996540733094225
38759,0.5,Very Good,E,SI2,60.8,61.0,1046,5.08,5.09,3.09,2.4160509695103816
38760,0.53,Ideal,I,VS2,62.1,54.0,1046,5.2,5.24,3.24,7.22483850319827
38761,0.51,Ideal,F,SI2,62.7,57.0,1046,5.08,5.1,3.19,1.2609142420773134
38762,0.43,Ideal,I,IF,62.3,53.0,1046,4.82,4.9,3.02,3.231221815964531
38763,0.31,Ideal,E,IF,61.9,55.0,1046,4.38,4.41,2.72,8.645832118102115
38764,0.31,Ideal,F,IF,62.1,56.0,1046,4.36,4.33,2.7,9.516527972682535
38765,0.31,Ideal,F,IF,62.0,56.0,1046,4.36,4.32,2.69,4.572042704182195
38766,0.31,Premium,E,VVS2,61.4,60.0,1046,4.36,4.34,2.67,2.6266815591585404
38767,0.31,Ideal,E,VVS2,61.0,56.0,1046,4.43,4.39,2.69,7.90033864754042
38768,0.31,Ideal,F,IF,62.2,56.0,1046,4.34,4.31,2.69,7.314106497031744
38769,0.31,Ideal,F,IF,61.8,54.0,1046,4.37,4.33,2.69,3.4225074927355137
38770,0.31,Premium,E,VVS2,60.8,55.0,1046,4.43,4.38,2.68,1.6443252407547826
38771,0.31,Ideal,E,VVS2,60.8,57.0,1046,4.39,4.36,2.66,5.117269330911577
38772,0.31,Premium,E,VVS2,61.4,58.0,1046,4.36,4.33,2.67,9.334893249289122
38773,0.31,Ideal,E,VVS2,61.6,55.0,1046,4.38,4.35,2.69,2.2543240853804223
38774,0.31,Premium,E,VVS2,61.9,58.0,1046,4.38,4.35,2.7,5.381465375376317
38775,0.31,Ideal,E,VVS2,61.6,57.0,1046,4.37,4.33,2.68,3.834536427849854
38776,0.31,Premium,E,VVS2,60.4,59.0,1046,4.37,4.34,2.63,3.181587010783896
38777,0.31,Premium,F,IF,61.5,58.0,1046,4.35,4.33,2.67,9.862022054016514
38778,0.31,Ideal,F,IF,62.1,55.0,1046,4.35,4.34,2.7,1.884461680331968
38779,0.31,Ideal,E,VVS2,61.7,56.0,1046,4.36,4.33,2.68,5.471398272920055
38780,0.31,Premium,E,VVS2,61.3,60.0,1046,4.35,4.33,2.66,2.0432091737716283
38781,0.31,Ideal,H,IF,60.0,57.0,1046,4.41,4.39,2.64,3.862534033567014
38782,0.31,Premium,H,IF,60.5,58.0,1046,4.44,4.38,2.67,0.7979823825185861
38783,0.31,Ideal,H,IF,61.8,56.0,1046,4.38,4.36,2.7,9.364367568413027
38784,0.31,Premium,H,IF,61.0,58.0,1046,4.38,4.34,2.66,8.47852557411007
38785,0.31,Premium,H,IF,61.7,58.0,1046,4.36,4.33,2.68,9.128964174325896
38786,0.31,Ideal,H,IF,62.1,54.0,1046,4.37,4.33,2.7,3.460008426722686
38787,0.31,Ideal,G,VVS1,59.5,56.0,1046,4.43,4.41,2.63,1.0186019231308918
38788,0.31,Premium,G,VVS1,60.2,59.0,1046,4.43,4.38,2.65,2.2379706481446315
38789,0.31,Premium,G,VVS1,59.5,60.0,1046,4.41,4.39,2.62,4.605885956696257
38790,0.31,Ideal,G,VVS1,60.7,57.0,1046,4.4,4.37,2.66,9.599252934893666
38791,0.31,Premium,G,VVS1,60.7,58.0,1046,4.4,4.37,2.66,4.9582270962962705
38792,0.31,Premium,G,VVS1,60.4,59.0,1046,4.41,4.37,2.65,5.623057886298587
38793,0.31,Ideal,G,VVS1,60.6,57.0,1046,4.4,4.38,2.66,0.6634129719217985
38794,0.31,Ideal,G,VVS1,61.7,57.0,1046,4.38,4.34,2.69,1.9362563813847167
38795,0.31,Premium,G,VVS1,62.1,59.0,1046,4.39,4.34,2.71,2.1718422229898025
38796,0.31,Premium,G,VVS1,59.9,62.0,1046,4.37,4.35,2.61,6.720552690076065
38797,0.31,Ideal,G,VVS1,61.6,56.0,1046,4.39,4.35,2.69,3.0667777978153374
38798,0.31,Ideal,G,VVS1,60.8,56.0,1046,4.39,4.36,2.66,6.264806533708144
38799,0.31,Ideal,G,VVS1,62.8,53.0,1046,4.36,4.34,2.73,2.797799372952702
38800,0.31,Ideal,G,VVS1,61.2,56.0,1046,4.38,4.34,2.67,0.7985503394099158
38801,0.31,Very Good,G,VVS1,63.4,57.0,1046,4.36,4.32,2.75,9.563218076161723
38802,0.31,Ideal,G,VVS1,62.5,55.0,1046,4.34,4.33,2.71,8.678575672808455
38803,0.31,Very Good,G,VVS1,63.1,56.0,1046,4.35,4.33,2.74,9.470289520139687
38804,0.31,Ideal,G,VVS1,62.5,54.0,1046,4.37,4.33,2.72,1.3936563757899334
38805,0.31,Premium,G,VVS1,60.5,60.0,1046,4.4,4.33,2.64,9.745208822688639
38806,0.31,Premium,G,VVS1,61.4,58.0,1046,4.35,4.32,2.66,0.41455660305241726
38807,0.31,Premium,G,VVS1,62.1,59.0,1046,4.35,4.32,2.69,5.668782414172908
38808,0.31,Premium,G,VVS1,61.2,59.0,1046,4.34,4.32,2.65,0.5157395076482418
38809,0.31,Premium,G,VVS1,61.1,58.0,1046,4.35,4.32,2.65,3.739934381218044
38810,0.31,Very Good,G,VVS1,63.5,57.0,1046,4.33,4.3,2.74,3.3823459740497253
38811,0.31,Ideal,G,VVS1,61.9,55.0,1046,4.36,4.3,2.68,0.38116923009224535
38812,0.31,Premium,G,VVS1,62.5,57.0,1046,4.4,4.3,2.72,9.33248768962559
38813,0.31,Ideal,G,VVS1,62.5,57.0,1046,4.36,4.31,2.71,0.8378224138710277
38814,0.31,Premium,G,VVS1,62.2,59.0,1046,4.32,4.3,2.68,1.5522239112532943
38815,0.45,Premium,F,SI1,61.1,58.0,1046,4.97,4.95,3.03,5.87926463004441
38816,0.31,Premium,G,VVS1,62.6,61.0,1046,4.31,4.28,2.69,6.821090560287249
38817,0.31,Premium,G,VVS1,63.0,58.0,1046,4.32,4.29,2.71,8.091864385096741
38818,0.39,Ideal,I,VS1,62.5,54.0,1047,4.7,4.67,2.92,1.3707500210212098
38819,0.51,Very Good,J,VS2,62.5,56.0,1047,5.08,5.12,3.19,6.939307968744421
38820,0.38,Premium,E,VVS1,60.6,59.0,1047,4.62,4.65,2.81,8.673124967542726
38821,0.5,Good,I,VS2,60.4,64.0,1047,5.12,5.08,3.08,7.521807154248305
38822,0.7,Very Good,G,I1,61.5,63.0,1047,5.73,5.65,3.5,4.354525955369902
38823,0.5,Very Good,I,SI1,62.4,58.0,1048,5.0,5.06,3.14,4.257983190419759
